"empresa_id","sector","tamanio","personal","ventas","gasto_innov","innov_producto","innov_proceso","inv_ID","uso_TIC","exporta"
41,"Servicios","Mediana",52,41767.6236317493,609.483730836531,0,0,214.088575888494,"Medio",0
42,"Comercio","Pequeña",15,1607.4475456262,0.01,0,0,0.00201599493048544,"Bajo",0
43,"Comercio","Mediana",150,21634.0787266381,1116.52843595732,0,1,408.211526169705,"Medio",0
44,"Servicios","Pequeña",37,1559.85977756791,0.01,0,0,0.00216260782765071,"Medio",0
45,"Servicios","Mediana",181,47109.0616681613,1898.1372293323,1,1,441.934259129424,"Medio",0
46,"Servicios","Grande",855,153769.207082223,4412.23808726199,0,0,2072.54556294629,"Bajo",0
47,"Servicios","Pequeña",49,1118.52232425008,63.1054290328048,1,1,23.8570585883945,"Medio",0
48,"Comercio","Mediana",108,46146.4125360362,3245.99197174613,0,0,951.388110277766,"Bajo",1
49,"Servicios","Mediana",185,20643.8619235996,0.01,1,0,0.00194767203651822,"Medio",0
50,"TIC","Micro",2,509.697779890752,20.1962883456193,0,0,5.90844422202837,"Alto",0
51,"Servicios","Pequeña",41,1141.8583043851,0.01,0,0,0.00464201626528849,"Bajo",0
52,"Comercio","Pequeña",28,2117.44791944511,0.01,1,0,0.00230869991145918,"Bajo",0
53,"Comercio","Micro",2,160.47728038393,6.71337847755789,0,0,2.13306976798079,"Medio",0
54,"Servicios","Mediana",96,7065.76759344898,0.01,0,0,0.0037676752924547,"Bajo",0
55,"Comercio","Micro",9,403.046555980109,14.0101698586109,1,1,4.79801044581296,"Bajo",0
56,"Servicios","Micro",1,139.627280528657,0.687136436480151,0,1,0.29926081006684,"Medio",1
57,"Servicios","Mediana",185,22633.2609914243,747.402299251404,1,1,360.00149320713,"Bajo",1
58,"Comercio","Micro",8,195.603010093328,0.01,0,0,0.00324274336519616,"Bajo",0
59,"TIC","Micro",1,398.661826927843,23.4667992882906,1,0,6.19619328703227,"Medio",0
60,"Servicios","Pequeña",19,2935.72255806066,104.251395859211,1,1,38.2459603328917,"Alto",0
61,"Comercio","Pequeña",45,4958.7067971006,0.01,0,1,0.00276946185515452,"Bajo",0
62,"Servicios","Grande",481,113447.762280703,3976.76675284952,0,1,1720.95110008852,"Alto",1
63,"Servicios","Mediana",180,38087.1451937128,1521.81762173199,0,0,393.527526448305,"Alto",0
64,"Servicios","Pequeña",21,4899.23672471195,71.1107794298747,0,1,26.7837229836621,"Bajo",1
65,"TIC","Mediana",90,39117.3514798422,0.01,1,1,0.00250390731222835,"Alto",0
66,"Comercio","Mediana",198,22671.8671782874,454.315978796393,0,1,126.382420227716,"Bajo",0
67,"TIC","Micro",2,509.137933305171,4.22065338945132,1,0,1.92050546695494,"Alto",0
68,"TIC","Mediana",192,12361.212855381,1025.7413845405,1,1,336.179673706855,"Medio",0
69,"Comercio","Micro",3,291.10005684197,5.81874700126825,0,0,1.82382749292882,"Bajo",0
70,"Comercio","Mediana",142,24972.4213196896,1090.57188015065,0,0,303.396032363004,"Bajo",0
71,"Comercio","Micro",7,173.280745709781,4.1834227269868,0,1,1.1445759468294,"Bajo",0
72,"Comercio","Grande",267,89339.383947663,1953.68448404713,0,1,759.585668395346,"Bajo",0
73,"Comercio","Micro",7,442.327133170329,4.48404153948311,1,0,1.91810113485342,"Bajo",0
74,"Servicios","Micro",7,302.920185367111,0.01,0,0,0.00268252827705056,"Alto",0
75,"Comercio","Grande",791,187672.439566813,0.01,0,1,0.00231463093511575,"Bajo",0
76,"Servicios","Mediana",138,31656.4378526527,520.179487315361,0,1,251.661563309019,"Medio",0
77,"Servicios","Micro",8,377.515788224991,24.6330401930884,0,1,5.37600136890457,"Medio",0
78,"Comercio","Pequeña",43,3375.16378075816,29.4941723466172,0,0,6.48554088588296,"Bajo",0
79,"Servicios","Micro",5,326.502574176993,7.3375045802942,1,0,2.04649710170629,"Bajo",0
80,"Servicios","Micro",9,73.5875827609561,2.01091374175281,0,1,0.742990793050086,"Bajo",0
81,"Servicios","Mediana",92,30432.0988827385,0.01,1,1,0.00356997768938109,"Medio",0
82,"Comercio","Mediana",94,31430.3621137515,0.01,0,0,0.00315713527282783,"Bajo",0
83,"Comercio","Mediana",58,33285.5183805805,0.01,0,0,0.00235171526225341,"Bajo",0
84,"Comercio","Micro",7,329.85079025384,9.87051234269778,0,0,5.31032115605789,"Bajo",0
85,"Servicios","Mediana",146,8702.15189177543,186.518648700033,0,1,84.6378858076239,"Bajo",0
86,"Comercio","Pequeña",49,849.391754716635,5.02692941209546,0,1,1.62669903756612,"Bajo",0
87,"TIC","Pequeña",11,4263.25353918668,309.340619186341,1,1,76.4375447253801,"Alto",0
88,"TIC","Mediana",144,51817.1641358213,2465.40023076069,1,0,1043.93149077799,"Alto",1
89,"TIC","Grande",417,100992.263227715,5043.11732916959,0,1,2111.40434684645,"Alto",1
90,"Servicios","Micro",8,402.588532539085,13.5551299544627,0,1,5.60194840346174,"Bajo",1
91,"Servicios","Micro",3,268.902535608504,0.01,1,1,0.00426233325262288,"Medio",0
92,"Comercio","Pequeña",32,4951.69297454413,204.296478850976,0,0,83.4450875767612,"Medio",0
93,"Servicios","Grande",601,174776.238633785,0.01,0,1,0.00212852193451424,"Alto",0
94,"Comercio","Pequeña",30,3030.17240785994,0.01,0,0,0.0038439205075633,"Bajo",0
95,"Servicios","Pequeña",45,2202.15659274254,34.0545594118005,1,1,6.4072928819803,"Alto",0
96,"Servicios","Mediana",192,28338.6738796253,1910.89608656431,0,1,1001.6537641933,"Alto",1
97,"Comercio","Micro",5,83.4277064772323,3.37564986568578,0,1,1.70457619075982,"Bajo",0
98,"Servicios","Pequeña",34,2923.12554875389,0.01,0,0,0.00406164637899209,"Medio",0
99,"Comercio","Mediana",58,48247.7450370789,3020.39978314444,0,0,899.635163214089,"Medio",0
100,"Comercio","Pequeña",30,2875.14562811702,64.7113554347494,0,0,26.4852196503712,"Bajo",0
101,"Comercio","Pequeña",20,2467.21753349993,106.847035446003,0,0,34.4328795471421,"Bajo",0
102,"Servicios","Mediana",136,6452.0148455631,399.510419354399,1,0,186.912051008444,"Medio",0
103,"Comercio","Pequeña",27,669.803813099861,0.0611708614253463,0,0,0.0275943869805842,"Medio",1
104,"TIC","Pequeña",19,794.12670226678,27.866302734289,1,0,11.3057032688637,"Alto",1
105,"Comercio","Pequeña",45,1224.31566030718,55.3124555298364,0,1,22.0619421910516,"Bajo",0
106,"TIC","Mediana",194,29360.6818511323,1250.88768621512,0,1,539.523870800574,"Alto",1
107,"TIC","Pequeña",36,5097.05799479247,0.01,0,1,0.00287381303518767,"Medio",0
108,"Comercio","Mediana",149,17626.8882246222,549.825283609014,0,0,237.036755172825,"Bajo",0
109,"Comercio","Pequeña",45,3896.52793342248,107.127565128383,0,0,20.8946440079591,"Bajo",0
110,"Servicios","Micro",6,284.821616683621,1.66725555377026,1,1,0.602783869723445,"Bajo",0
111,"TIC","Micro",10,206.822832535444,19.5484440918856,1,0,5.58157898161241,"Medio",1
112,"Servicios","Pequeña",23,578.197406604886,0.01,1,0,0.00431884496902435,"Medio",0
113,"Servicios","Pequeña",46,3507.57288432214,1.7045631876225,1,0,0.643913677177093,"Bajo",0
114,"TIC","Grande",887,73621.4414494555,2893.63905953396,1,0,894.442746155664,"Alto",1
115,"Comercio","Micro",7,426.373892067932,0.01,1,0,0.0041512311773388,"Bajo",0
116,"Servicios","Mediana",78,11090.4420120642,91.0062461027899,1,0,36.3872824266098,"Medio",0
117,"Comercio","Mediana",94,34514.5148807205,0.01,0,0,0.00460510090705427,"Medio",0
118,"TIC","Mediana",104,49951.1504304376,2890.57629470638,1,0,930.456909835291,"Medio",0
119,"Comercio","Grande",353,114411.999017466,7468.51739316902,0,1,2956.74781026803,"Alto",1
120,"Comercio","Pequeña",39,1111.97878303938,63.7841144421183,1,0,17.6054139107816,"Bajo",1
121,"Comercio","Grande",348,240872.103557922,17606.3642472147,0,0,5056.87432955489,"Alto",1
122,"Servicios","Mediana",143,14539.8304995615,0.01,0,0,0.00531315716693974,"Medio",0
123,"Servicios","Mediana",63,17058.631965192,1022.71851895282,1,0,463.130380086884,"Alto",0
124,"Servicios","Micro",3,289.324037590995,7.99447458024414,0,0,2.15320275582614,"Medio",0
125,"Servicios","Pequeña",15,2633.5259033367,0.01,0,1,0.00347297914970159,"Medio",0
126,"TIC","Micro",8,268.411206728076,3.27840560435349,1,0,0.99956552389241,"Alto",1
127,"Servicios","Pequeña",23,3989.07467839308,305.154663770831,0,1,140.111377790589,"Alto",0
128,"Servicios","Mediana",142,30119.1786536947,1126.6182452429,0,1,582.416916627479,"Medio",0
129,"Servicios","Micro",8,119.856479519513,2.07919437362186,0,0,0.683524516439761,"Alto",0
130,"Comercio","Pequeña",48,4952.38301786594,257.483831229191,1,0,81.0889832242814,"Bajo",0
131,"Comercio","Mediana",125,16000.089365989,0.01,0,0,0.00316338594523119,"Medio",0
132,"TIC","Mediana",137,14072.0030941707,1322.99292272199,0,0,577.849094737832,"Alto",0
133,"Comercio","Micro",1,145.706510927994,0.01,0,0,0.00470027024598076,"Bajo",0
134,"Comercio","Mediana",60,22100.1911757048,0.01,0,1,0.00259884689805712,"Bajo",1
135,"Comercio","Pequeña",32,2118.29525965732,25.7559683807378,0,1,11.1885130941042,"Medio",0
136,"Comercio","Pequeña",46,1861.97922029532,81.9776310425811,0,0,29.9116259022439,"Bajo",0
137,"TIC","Grande",225,68422.1262713601,103.25080963532,1,0,38.2950303557766,"Medio",0
138,"Comercio","Mediana",144,47065.2508747298,0.01,0,0,0.00300627721120272,"Medio",0
139,"TIC","Mediana",87,33941.1303998195,1850.24137509628,0,0,379.45565613888,"Alto",0
140,"Comercio","Micro",9,149.361235287506,0.01,0,0,0.00258870621379214,"Medio",0
141,"Servicios","Micro",3,445.082528877538,2.42022891457847,0,1,0.486268491940714,"Bajo",0
142,"Comercio","Mediana",85,26027.99628512,963.14739936956,1,0,288.090673714439,"Medio",0
143,"Servicios","Mediana",137,29405.7416601572,1573.09728020241,0,0,605.588197554774,"Medio",0
144,"Servicios","Micro",1,402.979178261012,5.01627432679392,1,1,1.37189207896856,"Medio",0
145,"TIC","Pequeña",45,4094.77549698913,346.686344990296,1,1,115.170542081294,"Medio",1
146,"Servicios","Micro",7,115.2019161731,1.19791029834479,0,1,0.560811242278599,"Medio",0
147,"Servicios","Mediana",160,19473.6819714308,883.028697444011,1,1,420.236631776253,"Bajo",0
148,"Servicios","Pequeña",44,4779.75012175739,148.351599495157,0,1,47.3389052835728,"Medio",0
149,"Servicios","Pequeña",19,1346.89320949838,101.301297281372,0,1,44.3382802842534,"Bajo",0
150,"Comercio","Micro",5,387.681911815889,14.3463636566465,0,1,4.41684343763554,"Medio",0
151,"TIC","Mediana",179,29819.3636491293,1134.38938624365,1,1,328.195109463361,"Alto",1
152,"Comercio","Grande",466,85341.2622353062,1456.42801316683,0,0,364.848669896112,"Bajo",1
153,"Servicios","Micro",9,142.336884222459,7.62813436438705,1,0,1.58547655624945,"Medio",0
154,"Servicios","Micro",9,353.88207482174,6.03645109109693,0,0,2.38594979701511,"Medio",0
155,"Servicios","Mediana",89,11211.3594729453,408.368248086573,0,1,183.773108992603,"Alto",0
156,"Servicios","Mediana",158,23699.4665360544,0.01,1,1,0.00236292840105405,"Medio",0
157,"Comercio","Grande",704,162811.757950112,4425.12283383685,0,0,1961.13058147516,"Alto",0
158,"Servicios","Pequeña",33,3303.25956363231,24.3862071564292,0,0,4.52950154664053,"Bajo",0
159,"Comercio","Micro",6,163.028433837462,5.90793971047962,0,0,2.71307658756709,"Bajo",0
160,"Servicios","Micro",7,258.869058673736,17.1820787167893,0,1,8.28360286006971,"Medio",0
161,"Comercio","Mediana",130,12447.9153077118,0.01,1,0,0.00377995196197135,"Bajo",0
162,"Servicios","Mediana",140,43601.2904066592,1912.97030659881,0,0,822.295128151123,"Bajo",1
163,"Comercio","Pequeña",26,1204.48353781831,26.7109562051122,0,0,9.42643523343179,"Bajo",0
164,"Servicios","Mediana",52,8974.92351708934,0.01,0,0,0.00398577594826843,"Bajo",1
165,"Servicios","Pequeña",44,4520.37997357547,169.980171281676,0,1,67.0053404691783,"Medio",0
166,"Comercio","Pequeña",24,1852.79228771105,76.4529642084298,1,1,14.2827046881718,"Medio",0
167,"Comercio","Grande",358,238021.667767316,0.01,0,1,0.00338180373556606,"Bajo",1
168,"Servicios","Pequeña",38,2307.22991598304,54.3537614564093,0,1,25.2729886380009,"Alto",0
169,"Comercio","Micro",5,251.851147739217,11.2280289326004,0,1,2.39882853508127,"Medio",0
170,"Servicios","Pequeña",33,1218.53291091975,33.7160432543216,0,0,14.9958094259855,"Medio",0
171,"Comercio","Pequeña",40,1150.32133075874,35.4434757742635,0,0,16.4393815580648,"Medio",0
172,"Servicios","Micro",9,117.131176416297,0.01,0,0,0.00312077922409034,"Alto",0
173,"TIC","Pequeña",49,3273.64551796691,91.7603294130745,1,1,27.2710145883863,"Alto",0
174,"Comercio","Pequeña",16,2717.72287820932,69.5412737205445,1,0,27.6322582464433,"Medio",0
175,"Comercio","Micro",4,327.354245842434,0.01,0,1,0.00348161583205794,"Medio",0
176,"Comercio","Micro",3,251.340300810989,0.01,1,0,0.00450564497845269,"Bajo",0
177,"Servicios","Mediana",165,7505.45218470506,198.533453691158,0,1,71.6578691347684,"Medio",0
178,"Comercio","Pequeña",20,524.283392936923,40.8128802183742,0,1,14.1452800484673,"Bajo",0
179,"TIC","Micro",2,180.611737932877,19.3013644022094,1,1,7.03439672946478,"Alto",0
180,"Comercio","Micro",3,432.933450781275,0.01,0,0,0.00487195680711118,"Medio",1
181,"TIC","Mediana",179,19651.9899127978,451.944362799652,1,0,194.288173085233,"Bajo",1
182,"Servicios","Mediana",94,31937.0122964028,653.803141254876,0,1,317.109905819988,"Bajo",0
183,"Comercio","Mediana",165,32386.9863757864,787.363087375285,0,1,275.104912705126,"Bajo",0
184,"Servicios","Mediana",191,49647.1298183315,1221.46621593334,1,0,559.172064741603,"Medio",0
185,"Comercio","Grande",535,97797.4902023561,3196.90086792708,0,1,644.242501950475,"Bajo",0
186,"Comercio","Micro",7,389.025763073005,21.5042127868512,0,1,6.21986141435625,"Medio",0
187,"Servicios","Micro",2,159.074301715009,0.01,1,0,0.00445058222532157,"Alto",0
188,"Comercio","Pequeña",49,1973.53499010205,41.0448978205884,0,0,14.919373555194,"Bajo",0
189,"TIC","Micro",10,60.1561717643162,2.68290670722917,1,0,0.77069503150601,"Alto",0
190,"TIC","Pequeña",46,6256.20009362661,586.904859262597,1,0,145.98910124861,"Alto",1
191,"Servicios","Pequeña",46,2471.26776969526,0.01,0,0,0.00426156140186989,"Alto",1
192,"Servicios","Micro",8,498.959935212042,0.01,0,0,0.003885539325182,"Alto",0
193,"TIC","Micro",9,157.330955672938,0.01,0,1,0.00295817114102547,"Alto",0
194,"Comercio","Pequeña",13,1001.64558086544,8.11170143429351,0,0,3.02826848208436,"Bajo",0
195,"TIC","Pequeña",35,2104.6661799401,207.316043561676,0,0,72.4747251001717,"Alto",0
196,"Comercio","Micro",3,356.214471394196,5.03039914874851,0,1,1.82362929530303,"Bajo",0
197,"Comercio","Pequeña",40,3097.64433535747,34.3654420031507,0,0,16.1492853534647,"Medio",0
198,"Comercio","Pequeña",26,2373.56283294503,88.0785349156727,0,0,21.8020372583829,"Bajo",0
199,"Servicios","Micro",6,378.131559607573,5.33765483832062,1,0,2.16166950780722,"Bajo",0
200,"Comercio","Micro",5,308.385379856918,19.4999687483861,0,1,6.60636405825017,"Bajo",0
201,"Servicios","Mediana",200,30993.581705261,2337.65494044397,0,0,838.246490562377,"Bajo",1
202,"TIC","Pequeña",27,3890.08084342563,185.338340894128,1,1,96.1938784181259,"Alto",0
203,"Comercio","Pequeña",15,1503.17753036506,50.4516859267818,1,0,19.3434273187277,"Medio",0
204,"Comercio","Mediana",165,9657.15343831107,747.4477143322,0,1,197.945669188034,"Medio",0
205,"Comercio","Pequeña",25,3814.27712121513,178.814829603553,1,0,86.9978974388919,"Medio",0
206,"TIC","Micro",3,390.499642165309,17.155220420606,1,0,5.02724599219496,"Alto",0
207,"Servicios","Micro",3,478.045562235638,14.7062193668933,0,0,6.93893757408824,"Bajo",0
208,"Servicios","Micro",6,481.944139522966,19.14765146854,1,0,4.32441572661165,"Medio",0
209,"Servicios","Pequeña",35,3851.76222538576,0.01,1,1,0.00235332697424103,"Medio",1
210,"Servicios","Micro",3,245.673565554898,9.03578700569858,0,1,1.92009427228903,"Medio",1
211,"Comercio","Micro",2,128.64881179994,6.99597817193527,0,1,3.11297860483557,"Medio",1
212,"Servicios","Micro",5,245.879630977288,14.7156631082329,0,0,4.78298925782141,"Medio",0
213,"Servicios","Mediana",180,39310.6184492353,1174.4935075759,0,0,492.3913580312,"Bajo",0
214,"Comercio","Mediana",73,46356.3189969864,1646.71307083045,0,1,471.783955805969,"Bajo",0
215,"Servicios","Micro",7,458.013912313618,16.8657880322603,0,0,5.40136922258046,"Medio",0
216,"Comercio","Micro",8,416.980773047544,9.65062386971882,0,0,2.9278330984934,"Bajo",0
217,"Servicios","Pequeña",31,1398.88824196532,73.274264474747,0,0,25.0765566445405,"Medio",0
218,"Comercio","Pequeña",28,723.315133946016,0.01,0,0,0.00248693592428698,"Medio",0
219,"TIC","Grande",475,193330.884432549,24518.5806487445,1,1,11397.5601934545,"Alto",0
220,"TIC","Pequeña",19,3845.40014536075,253.200780090846,0,1,74.7564715226569,"Alto",1
221,"Servicios","Micro",3,93.4791061212309,2.97000704605178,1,1,1.28272102543702,"Medio",0
222,"TIC","Mediana",154,57534.4164425264,5727.84880337162,0,1,2679.53427757172,"Alto",1
223,"Comercio","Mediana",82,12323.4412376769,0.01,0,0,0.00432648688423777,"Medio",1
224,"Comercio","Mediana",98,46467.7818177734,520.936705210812,0,0,146.091021440297,"Bajo",0
225,"Servicios","Micro",10,107.49878276838,5.91536975928561,0,0,2.00031472325451,"Medio",0
226,"Servicios","Mediana",198,34823.2815728988,765.722526306659,0,1,164.667804148005,"Medio",0
227,"Comercio","Mediana",85,40281.8867343012,217.535597319697,1,0,49.630954775312,"Medio",0
228,"Comercio","Micro",7,394.075922807679,0.01,0,1,0.0025680339290026,"Medio",0
229,"Comercio","Mediana",175,35265.6639739871,1500.58456178284,0,1,357.690956856355,"Bajo",0
230,"TIC","Pequeña",34,1186.64966972141,74.3554609087807,1,1,16.8166689689341,"Alto",0
231,"Comercio","Micro",1,433.085669390857,3.69728130966947,1,1,1.03134929423617,"Bajo",0
232,"Comercio","Mediana",121,32808.2717675716,488.001884825577,0,0,101.826772459573,"Bajo",0
233,"Comercio","Micro",9,426.385200198274,0.01,0,1,0.00216550735369119,"Alto",0
234,"Servicios","Grande",619,92482.0561893284,3172.16006873907,1,0,907.743753608753,"Medio",0
235,"Servicios","Pequeña",23,546.265490353107,18.6772160602903,0,0,4.26942395427705,"Medio",0
236,"Servicios","Pequeña",24,1955.61379066203,16.3451068894228,0,0,3.736403269641,"Bajo",0
237,"Servicios","Mediana",118,17135.7226022519,68.010990592719,0,0,27.7435269832784,"Medio",0
238,"TIC","Grande",839,286363.338539921,11957.9562406657,1,0,3101.35794815806,"Alto",1
239,"Servicios","Pequeña",35,4701.47781656124,0.01,1,0,0.00403437123577395,"Alto",0
240,"TIC","Pequeña",39,1283.86170628714,85.166439481922,0,0,41.9699144969359,"Alto",0
241,"Comercio","Grande",893,278334.40155955,0.01,1,0,0.00401235946654648,"Bajo",0
242,"Comercio","Pequeña",26,3223.55276485905,0.01,0,0,0.00460461364091829,"Bajo",0
243,"Servicios","Pequeña",19,2301.28324904945,198.428380956463,0,1,97.8499604259172,"Medio",0
244,"Comercio","Micro",5,349.607886536978,18.394824385159,0,0,9.45224487333267,"Bajo",0
245,"Servicios","Pequeña",32,3954.19674739242,0.01,1,0,0.00272663971300933,"Alto",0
246,"Comercio","Micro",6,284.853065060452,6.10562982259044,1,1,2.49791521374062,"Bajo",0
247,"Servicios","Mediana",74,22752.8382698074,882.464988942914,1,0,378.383360523276,"Medio",0
248,"TIC","Pequeña",24,5681.04371022549,391.644352135513,1,1,130.069887444396,"Medio",1
249,"TIC","Mediana",159,9021.87514880147,168.091090526816,0,1,63.7235630133907,"Alto",0
250,"Comercio","Grande",902,88327.0679158159,1971.66855668513,0,0,486.028733767153,"Bajo",1
251,"Servicios","Pequeña",50,3635.77579485718,21.1672693491288,0,1,4.26720516055187,"Bajo",0
252,"Servicios","Pequeña",41,3775.0364295207,0.01,0,1,0.00258882495908073,"Medio",0
253,"Comercio","Pequeña",49,987.707369611599,0.01,0,1,0.00437768008139039,"Bajo",0
254,"Servicios","Pequeña",47,2590.55845509283,148.104832689783,0,1,41.5176952055677,"Alto",0
255,"Comercio","Micro",8,338.956491299905,14.7502719399265,0,0,4.31363182503654,"Bajo",0
256,"Comercio","Micro",1,228.699922037777,4.75694609642085,0,1,2.17009711133042,"Bajo",0
257,"Servicios","Micro",7,495.693615672644,1.85488571394773,0,0,0.631879430781836,"Bajo",0
258,"Comercio","Mediana",76,35541.896445211,1095.81359428933,0,1,469.468200603759,"Bajo",0
259,"Comercio","Pequeña",33,1918.93305897247,62.3726239290199,1,0,24.2723368490052,"Medio",1
260,"TIC","Pequeña",41,1441.31726530301,113.152219554501,1,1,53.3998603137045,"Alto",0
261,"TIC","Micro",5,233.688299153243,19.5666020883962,1,1,6.59097106163461,"Alto",0
262,"TIC","Pequeña",27,1133.95053450139,17.7020475098784,1,1,6.34807808289545,"Alto",0
263,"Comercio","Micro",7,62.0939780841582,0.01,0,0,0.00357522662956141,"Bajo",0
264,"TIC","Micro",7,215.974102925761,16.2940941040138,1,0,3.8676908380855,"Alto",0
265,"Comercio","Micro",3,384.097490878776,6.04318395486881,0,0,2.32575896638226,"Bajo",0
266,"Comercio","Pequeña",29,4820.41495537851,196.500478846784,0,0,81.3776508553337,"Bajo",0
267,"Servicios","Pequeña",35,2371.11198226921,0.01,0,0,0.00270170871742805,"Alto",0
268,"Servicios","Micro",1,285.00593326753,11.2293679041724,0,0,3.3004249875395,"Bajo",0
269,"Servicios","Mediana",187,8038.38779567741,50.1226759473117,0,0,13.3468112318907,"Medio",1
270,"Comercio","Mediana",159,33342.8812446073,0.01,0,0,0.00334800306170282,"Medio",0
271,"TIC","Grande",582,169354.522035516,16015.2252357053,1,1,7156.39405355442,"Alto",0
272,"Servicios","Mediana",160,24112.1593455318,0.01,0,1,0.00522859389724933,"Bajo",0
273,"Servicios","Mediana",83,48369.5955818985,1010.97654771132,0,0,375.387853837772,"Bajo",0
274,"Servicios","Mediana",130,35644.9319119565,169.469152989569,0,1,71.1030038591896,"Bajo",0
275,"Comercio","Pequeña",18,3733.08747995179,27.8390667638342,0,0,12.9012559624995,"Bajo",0
276,"Comercio","Pequeña",15,1267.83394417726,38.2020004564041,1,0,11.8076034982372,"Bajo",0
277,"TIC","Pequeña",20,1610.58613414658,46.4860969787599,0,0,19.8127078166905,"Alto",0
278,"Comercio","Micro",9,444.447370362468,0.549779113690869,0,0,0.105149530904613,"Bajo",0
279,"Servicios","Micro",5,426.885136507917,0.01,1,1,0.00411322965489936,"Bajo",1
280,"Comercio","Mediana",133,37428.216910921,2742.11786157127,0,0,866.074699617608,"Medio",0
281,"Comercio","Pequeña",43,1764.78516997304,0.01,0,0,0.00272041145771855,"Bajo",0
282,"Servicios","Mediana",194,14449.5903537609,207.970303684478,0,1,94.619060996849,"Bajo",0
283,"Servicios","Pequeña",16,2723.67643821053,70.2388572523391,0,1,26.254707274665,"Medio",0
284,"Servicios","Mediana",139,28478.8763709366,0.01,1,1,0.00357376453728737,"Bajo",0
285,"Servicios","Mediana",145,14892.4315278418,0.01,1,0,0.00304258170053522,"Medio",0
